BLOCK,BG,TRACT,PUMA,REGION
530110401011029,530110401011,53011040101,11104,3
530110402033026,530110402033,53011040203,11104,3
530110404031041,530110404031,53011040403,11104,3
530110407031015,530110407031,53011040703,11104,3
530110404162010,530110404162,53011040416,11104,3
530110403041008,530110403041,53011040304,11104,3
530110403031023,530110403031,53011040303,11104,3
530110411042015,530110411042,53011041104,11102,4
530110411052010,530110411052,53011041105,11102,4
530110408101008,530110408101,53011040810,11102,4
530110409091016,530110409091,53011040909,11102,4
530110404121024,530110404121,53011040412,11102,4
530110410081013,530110410081,53011041008,11102,4
530110408112011,530110408112,53011040811,11102,4
530110408123027,530110408123,53011040812,11102,4
530110410082015,530110410082,53011041008,11102,4
530110408063005,530110408063,53011040806,11102,4
530110410102000,530110410102,53011041010,11102,4
530110409082008,530110409082,53011040908,11102,4
530110409091012,530110409091,53011040909,11102,4
530110404092001,530110404092,53011040409,11102,4
530110409074000,530110409074,53011040907,11102,4
530110409081011,530110409081,53011040908,11102,4
530110408092002,530110408092,53011040809,11102,4
530110409042016,530110409042,53011040904,11102,4
530110410101005,530110410101,53011041010,11102,4
530110409083020,530110409083,53011040908,11102,4
530110408111000,530110408111,53011040811,11102,4
530110404122030,530110404122,53011040412,11102,4
530110408063013,530110408063,53011040806,11102,4
530110409091005,530110409091,53011040909,11102,4
530110409081013,530110409081,53011040908,11102,4
530110408123021,530110408123,53011040812,11102,4
530110408094010,530110408094,53011040809,11102,4
530110409081012,530110409081,53011040908,11102,4
530110409042019,530110409042,53011040904,11102,4
530110410072013,530110410072,53011041007,11102,4
530110411104005,530110411104,53011041110,11102,4
530110408122007,530110408122,53011040812,11102,4
530110408094005,530110408094,53011040809,11102,4
530110411051009,530110411051,53011041105,11102,4
530110408093002,530110408093,53011040809,11102,4
530110404121025,530110404121,53011040412,11102,4
530110409071016,530110409071,53011040907,11102,4
530110411072009,530110411072,53011041107,11102,4
530110409071020,530110409071,53011040907,11102,4
530110409083003,530110409083,53011040908,11102,4
530599502001053,530599502001,53059950200,11000,5
530599503001043,530599503001,53059950300,11000,5
530599501001668,530599501001,53059950100,11000,5
530599505001027,530599505001,53059950500,11000,5
530599504001003,530599504001,53059950400,11000,5
530599505002002,530599505002,53059950500,11000,5
530599505002023,530599505002,53059950500,11000,5
530599504001043,530599504001,53059950400,11000,5
530599502003175,530599502003,53059950200,11000,5
530599502002019,530599502002,53059950200,11000,5
530110413233009,530110413233,53011041323,11103,1
530110415003022,530110415003,53011041500,11103,1
530110405092049,530110405092,53011040509,11103,1
530110413332018,530110413332,53011041333,11103,1
530110405092019,530110405092,53011040509,11103,1
530110413293001,530110413293,53011041329,11103,1
530110405121019,530110405121,53011040512,11103,1
530110413252029,530110413252,53011041325,11103,1
530110413332020,530110413332,53011041333,11103,1
530110413212006,530110413212,53011041321,11103,1
530110413235000,530110413235,53011041323,11103,1
530110406054009,530110406054,53011040605,11103,1
530110405091023,530110405091,53011040509,11103,1
530110413353024,530110413353,53011041335,11103,1
530110405104035,530110405104,53011040510,11103,1
530110413292028,530110413292,53011041329,11103,1
530110406051026,530110406051,53011040605,11103,1
530110413191010,530110413191,53011041319,11103,1
530110413205006,530110413205,53011041320,11103,1
530110406083006,530110406083,53011040608,11103,1
530110406082013,530110406082,53011040608,11103,1
530110406043022,530110406043,53011040604,11103,1
530110413201012,530110413201,53011041320,11103,1
530110414003016,530110414003,53011041400,11103,1
530110406081011,530110406081,53011040608,11103,1
530110413332013,530110413332,53011041333,11103,1
530110413293000,530110413293,53011041329,11103,1
530110413212009,530110413212,53011041321,11103,1
530110413251011,530110413251,53011041325,11103,1
530110413253022,530110413253,53011041325,11103,1
530110413191014,530110413191,53011041319,11103,1
530110405121016,530110405121,53011040512,11103,1
530110405091006,530110405091,53011040509,11103,1
530110413331005,530110413331,53011041333,11103,1
530110413192008,530110413192,53011041319,11103,1
530110413202005,530110413202,53011041320,11103,1
530110415001000,530110415001,53011041500,11103,1
530110406043004,530110406043,53011040604,11103,1
530110413251015,530110413251,53011041325,11103,1
530110406041020,530110406041,53011040604,11103,1
530110413353005,530110413353,53011041335,11103,1
530110413235001,530110413235,53011041323,11103,1
530110406081032,530110406081,53011040608,11103,1
530110405091003,530110405091,53011040509,11103,1
530110413103003,530110413103,53011041310,11103,1
530110413193009,530110413193,53011041319,11103,1
530110405101019,530110405101,53011040510,11103,1
530110405131029,530110405131,53011040513,11103,1
530110406091001,530110406091,53011040609,11103,1
530110413204005,530110413204,53011041320,11103,1
530110413203005,530110413203,53011041320,11103,1
530110413103006,530110413103,53011041310,11103,1
530110424001022,530110424001,53011042400,11101,2
530110424002023,530110424002,53011042400,11101,2
530110412071010,530110412071,53011041207,11101,2
530110431002000,530110431002,53011043100,11101,2
530110428001024,530110428001,53011042800,11101,2
530110426022021,530110426022,53011042602,11101,2
530110420001002,530110420001,53011042000,11101,2
530110421001018,530110421001,53011042100,11101,2
530110410033007,530110410033,53011041003,11101,2
530110421001023,530110421001,53011042100,11101,2
530110421002022,530110421002,53011042100,11101,2
530110418003016,530110418003,53011041800,11101,2
530110410032021,530110410032,53011041003,11101,2
530110421002028,530110421002,53011042100,11101,2
530110431004010,530110431004,53011043100,11101,2
530110425002048,530110425002,53011042500,11101,2
530110428001027,530110428001,53011042800,11101,2
530110418002003,530110418002,53011041800,11101,2
530110425002024,530110425002,53011042500,11101,2
530110410112011,530110410112,53011041011,11101,2
530110421001031,530110421001,53011042100,11101,2
530110412061007,530110412061,53011041206,11101,2
530110417001020,530110417001,53011041700,11101,2
530110412081031,530110412081,53011041208,11101,2
530110431001023,530110431001,53011043100,11101,2
530110419002017,530110419002,53011041900,11101,2
530110419002015,530110419002,53011041900,11101,2
530110413303020,530110413303,53011041330,11101,2
530110412052009,530110412052,53011041205,11101,2
530110419002008,530110419002,53011041900,11101,2
530110421002002,530110421002,53011042100,11101,2
530110431004003,530110431004,53011043100,11101,2
530110418002018,530110418002,53011041800,11101,2
530110431001024,530110431001,53011043100,11101,2
530110413221012,530110413221,53011041322,11101,2
530110425001020,530110425001,53011042500,11101,2
530110425002010,530110425002,53011042500,11101,2
530110412081021,530110412081,53011041208,11101,2
530110412072011,530110412072,53011041207,11101,2
530110412061013,530110412061,53011041206,11101,2
530110413171008,530110413171,53011041317,11101,2
530110413372000,530110413372,53011041337,11101,2
530110410111021,530110410111,53011041011,11101,2
530110410051016,530110410051,53011041005,11101,2
530110423003027,530110423003,53011042300,11101,2
530110412031003,530110412031,53011041203,11101,2
530110428001020,530110428001,53011042800,11101,2
530110413221007,530110413221,53011041322,11101,2
530110429001024,530110429001,53011042900,11101,2
530110410032020,530110410032,53011041003,11101,2
530110412082002,530110412082,53011041208,11101,2
530110417001021,530110417001,53011041700,11101,2
530110402022012,530110402022,53011040202,11104,3
530110404071005,530110404071,53011040407,11104,3
530110405043005,530110405043,53011040504,11104,3
530110402033006,530110402033,53011040203,11104,3
530110407092001,530110407092,53011040709,11104,3
530110404032031,530110404032,53011040403,11104,3
530110402033036,530110402033,53011040203,11104,3
530110402033042,530110402033,53011040203,11104,3
530110401022006,530110401022,53011040102,11104,3
530110404161008,530110404161,53011040416,11104,3
530110404071011,530110404071,53011040407,11104,3
530110402021009,530110402021,53011040202,11104,3
530110402033056,530110402033,53011040203,11104,3
530110404144010,530110404144,53011040414,11104,3
530110405053018,530110405053,53011040505,11104,3
530110401012025,530110401012,53011040101,11104,3
530110404143000,530110404143,53011040414,11104,3
530110407092002,530110407092,53011040709,11104,3
530110407091003,530110407091,53011040709,11104,3
530110403032021,530110403032,53011040303,11104,3
530110407112004,530110407112,53011040711,11104,3
530110407112003,530110407112,53011040711,11104,3
530110403032019,530110403032,53011040303,11104,3
530110407133015,530110407133,53011040713,11104,3
530110407141007,530110407141,53011040714,11104,3
530110406032011,530110406032,53011040603,11104,3
530110401013007,530110401013,53011040101,11104,3
530110404143011,530110404143,53011040414,11104,3
530110404151029,530110404151,53011040415,11104,3
530110403041013,530110403041,53011040304,11104,3
530110404131000,530110404131,53011040413,11104,3
530110407124022,530110407124,53011040712,11104,3
530110402021012,530110402021,53011040202,11104,3
530110402013023,530110402013,53011040201,11104,3
530110401012014,530110401012,53011040101,11104,3
530110404152018,530110404152,53011040415,11104,3
530110407123005,530110407123,53011040712,11104,3
530110401021010,530110401021,53011040102,11104,3
530110402033005,530110402033,53011040203,11104,3
530110404083011,530110404083,53011040408,11104,3
530110404131010,530110404131,53011040413,11104,3
530110405051003,530110405051,53011040505,11104,3
530110406032017,530110406032,53011040603,11104,3
530110405052009,530110405052,53011040505,11104,3
530110404142004,530110404142,53011040414,11104,3
530110403012019,530110403012,53011040301,11104,3
530110403051038,530110403051,53011040305,11104,3
530110407142003,530110407142,53011040714,11104,3
530110407062012,530110407062,53011040706,11104,3
530110402022008,530110402022,53011040202,11104,3
530110404151010,530110404151,53011040415,11104,3
530110403032032,530110403032,53011040303,11104,3
530110407034008,530110407034,53011040703,11104,3
530110403033001,530110403033,53011040303,11104,3
530110402021036,530110402021,53011040202,11104,3
530110402032000,530110402032,53011040203,11104,3
530110404131006,530110404131,53011040413,11104,3
530110404131015,530110404131,53011040413,11104,3
530110407072003,530110407072,53011040707,11104,3
530110407031012,530110407031,53011040703,11104,3
530110407033010,530110407033,53011040703,11104,3
530110401011017,530110401011,53011040101,11104,3
530110411104008,530110411104,53011041110,11102,4
530110408101004,530110408101,53011040810,11102,4
530110411121000,530110411121,53011041112,11102,4
530110411131012,530110411131,53011041113,11102,4
530110409092002,530110409092,53011040909,11102,4
530110409081003,530110409081,53011040908,11102,4
530110408102001,530110408102,53011040810,11102,4
530110408061001,530110408061,53011040806,11102,4
530110408081001,530110408081,53011040808,11102,4
530110408123026,530110408123,53011040812,11102,4
530110404122028,530110404122,53011040412,11102,4
530110409102017,530110409102,53011040910,11102,4
530110408062018,530110408062,53011040806,11102,4
530110408032019,530110408032,53011040803,11102,4
530110410082006,530110410082,53011041008,11102,4
530110409101012,530110409101,53011040910,11102,4
530110409082006,530110409082,53011040908,11102,4
530110410102015,530110410102,53011041010,11102,4
530110408081010,530110408081,53011040808,11102,4
530110411042011,530110411042,53011041104,11102,4
530110411101000,530110411101,53011041110,11102,4
530110411102006,530110411102,53011041110,11102,4
530110409042014,530110409042,53011040904,11102,4
530110409081005,530110409081,53011040908,11102,4
530110409101014,530110409101,53011040910,11102,4
530110411142011,530110411142,53011041114,11102,4
530110409072010,530110409072,53011040907,11102,4
530110404122003,530110404122,53011040412,11102,4
530110411042016,530110411042,53011041104,11102,4
530110411111005,530110411111,53011041111,11102,4
530110409081001,530110409081,53011040908,11102,4
530110404122026,530110404122,53011040412,11102,4
530110408081007,530110408081,53011040808,11102,4
530110411121004,530110411121,53011041112,11102,4
530110411144005,530110411144,53011041114,11102,4
530110409041019,530110409041,53011040904,11102,4
530110411103001,530110411103,53011041110,11102,4
530110410082007,530110410082,53011041008,11102,4
530110411142026,530110411142,53011041114,11102,4
530110409102006,530110409102,53011040910,11102,4
530110411142010,530110411142,53011041114,11102,4
530110409084010,530110409084,53011040908,11102,4
530110408081020,530110408081,53011040808,11102,4
530110408091007,530110408091,53011040809,11102,4
530599502002066,530599502002,53059950200,11000,5
530599502002080,530599502002,53059950200,11000,5
530599503002038,530599503002,53059950300,11000,5
530599503001003,530599503001,53059950300,11000,5
530599502002079,530599502002,53059950200,11000,5
530599503002001,530599503002,53059950300,11000,5
530599503002062,530599503002,53059950300,11000,5
530599502003107,530599502003,53059950200,11000,5
530599505002000,530599505002,53059950500,11000,5
530599503001023,530599503001,53059950300,11000,5
530599503001021,530599503001,53059950300,11000,5
530599503001024,530599503001,53059950300,11000,5
530599503001039,530599503001,53059950300,11000,5
530599502002040,530599502002,53059950200,11000,5
530599502003110,530599502003,53059950200,11000,5
530110405131018,530110405131,53011040513,11103,1
530110415003039,530110415003,53011041500,11103,1
530110406092006,530110406092,53011040609,11103,1
530110413193008,530110413193,53011041319,11103,1
530110406052005,530110406052,53011040605,11103,1
530110413252015,530110413252,53011041325,11103,1
530110413292013,530110413292,53011041329,11103,1
530110413191011,530110413191,53011041319,11103,1
530110415002019,530110415002,53011041500,11103,1
530110406054029,530110406054,53011040605,11103,1
530110415003006,530110415003,53011041500,11103,1
530110413321003,530110413321,53011041332,11103,1
530110413201010,530110413201,53011041320,11103,1
530110414002017,530110414002,53011041400,11103,1
530110413252025,530110413252,53011041325,11103,1
530110413351015,530110413351,53011041335,11103,1
530110413342008,530110413342,53011041334,11103,1
530110413353033,530110413353,53011041335,11103,1
530110413253007,530110413253,53011041325,11103,1
530110406101012,530110406101,53011040610,11103,1
530110415001004,530110415001,53011041500,11103,1
530110413233011,530110413233,53011041323,11103,1
530110413251010,530110413251,53011041325,11103,1
530110406081024,530110406081,53011040608,11103,1
530110413281014,530110413281,53011041328,11103,1
530110405092034,530110405092,53011040509,11103,1
530110413321001,530110413321,53011041332,11103,1
530110413253000,530110413253,53011041325,11103,1
530110413342001,530110413342,53011041334,11103,1
530110413331018,530110413331,53011041333,11103,1
530110406042004,530110406042,53011040604,11103,1
530110413234014,530110413234,53011041323,11103,1
530110405103009,530110405103,53011040510,11103,1
530110413322006,530110413322,53011041332,11103,1
530110413353007,530110413353,53011041335,11103,1
530110405101024,530110405101,53011040510,11103,1
530110406041016,530110406041,53011040604,11103,1
530110406101011,530110406101,53011040610,11103,1
530110414002014,530110414002,53011041400,11103,1
530110405101021,530110405101,53011040510,11103,1
530110406042009,530110406042,53011040604,11103,1
530110413351007,530110413351,53011041335,11103,1
530110406053004,530110406053,53011040605,11103,1
530110413202009,530110413202,53011041320,11103,1
530110405092005,530110405092,53011040509,11103,1
530110405092025,530110405092,53011040509,11103,1
530110406041005,530110406041,53011040604,11103,1
530110413211018,530110413211,53011041321,11103,1
530110406052014,530110406052,53011040605,11103,1
530110405132013,530110405132,53011040513,11103,1
530110406042012,530110406042,53011040604,11103,1
530110413121008,530110413121,53011041312,11101,2
530110428002005,530110428002,53011042800,11101,2
530110413171015,530110413171,53011041317,11101,2
530110413171019,530110413171,53011041317,11101,2
530110413303011,530110413303,53011041330,11101,2
530110425002015,530110425002,53011042500,11101,2
530110410034013,530110410034,53011041003,11101,2
530110423002003,530110423002,53011042300,11101,2
530110412072013,530110412072,53011041207,11101,2
530110428001017,530110428001,53011042800,11101,2
530110431001011,530110431001,53011043100,11101,2
530110431001006,530110431001,53011043100,11101,2
530110418002015,530110418002,53011041800,11101,2
530110413312001,530110413312,53011041331,11101,2
530110428002013,530110428002,53011042800,11101,2
530110417002026,530110417002,53011041700,11101,2
530110423001025,530110423001,53011042300,11101,2
530110421001034,530110421001,53011042100,11101,2
530110412081030,530110412081,53011041208,11101,2
530110431001015,530110431001,53011043100,11101,2
530110419001033,530110419001,53011041900,11101,2
530110418001010,530110418001,53011041800,11101,2
530110410111014,530110410111,53011041011,11101,2
530110410111011,530110410111,53011041011,11101,2
530110410111022,530110410111,53011041011,11101,2
530110419001007,530110419001,53011041900,11101,2
530110419001011,530110419001,53011041900,11101,2
530110413091007,530110413091,53011041309,11101,2
530110410052041,530110410052,53011041005,11101,2
530110426022000,530110426022,53011042602,11101,2
530110425001005,530110425001,53011042500,11101,2
530110421002038,530110421002,53011042100,11101,2
530110413223004,530110413223,53011041322,11101,2
530110423003035,530110423003,53011042300,11101,2
530110413302011,530110413302,53011041330,11101,2
530110417002019,530110417002,53011041700,11101,2
530110412081019,530110412081,53011041208,11101,2
530110421001033,530110421001,53011042100,11101,2
530110426021016,530110426021,53011042602,11101,2
530110412052005,530110412052,53011041205,11101,2
530110412053001,530110412053,53011041205,11101,2
530110429001004,530110429001,53011042900,11101,2
530110405111003,530110405111,53011040511,11104,3
530110402033018,530110402033,53011040203,11104,3
530110404142021,530110404142,53011040414,11104,3
530110404032016,530110404032,53011040403,11104,3
530110402014022,530110402014,53011040201,11104,3
530110404073016,530110404073,53011040407,11104,3
530110403052005,530110403052,53011040305,11104,3
530110403041007,530110403041,53011040304,11104,3
530110406034007,530110406034,53011040603,11104,3
530110401013009,530110401013,53011040101,11104,3
530110404152002,530110404152,53011040415,11104,3
530110401021000,530110401021,53011040102,11104,3
530110407152002,530110407152,53011040715,11104,3
530110407122002,530110407122,53011040712,11104,3
530110404132004,530110404132,53011040413,11104,3
530110407151004,530110407151,53011040715,11104,3
530110402031021,530110402031,53011040203,11104,3
530110407062021,530110407062,53011040706,11104,3
530110407141006,530110407141,53011040714,11104,3
530110407124024,530110407124,53011040712,11104,3
530110407062018,530110407062,53011040706,11104,3
530110407092004,530110407092,53011040709,11104,3
530110405051009,530110405051,53011040505,11104,3
530110407033011,530110407033,53011040703,11104,3
530110409052018,530110409052,53011040905,11104,3
530110402022014,530110402022,53011040202,11104,3
530110402021023,530110402021,53011040202,11104,3
530110404162011,530110404162,53011040416,11104,3
530110407032008,530110407032,53011040703,11104,3
530110407112012,530110407112,53011040711,11104,3
530110403051000,530110403051,53011040305,11104,3
530110401023001,530110401023,53011040102,11104,3
530110403051007,530110403051,53011040305,11104,3
530110403051005,530110403051,53011040305,11104,3
530110404161006,530110404161,53011040416,11104,3
530110407062006,530110407062,53011040706,11104,3
530110409052013,530110409052,53011040905,11104,3
530110409052009,530110409052,53011040905,11104,3
530110401012020,530110401012,53011040101,11104,3
530110401011036,530110401011,53011040101,11104,3
530110404131014,530110404131,53011040413,11104,3
530110407093004,530110407093,53011040709,11104,3
530110407093018,530110407093,53011040709,11104,3
530110407112019,530110407112,53011040711,11104,3
530110401022005,530110401022,53011040102,11104,3
530110410082009,530110410082,53011041008,11102,4
530110409044000,530110409044,53011040904,11102,4
530110408112016,530110408112,53011040811,11102,4
530110411041011,530110411041,53011041104,11102,4
530110410102004,530110410102,53011041010,11102,4
530110404091015,530110404091,53011040409,11102,4
530110409072018,530110409072,53011040907,11102,4
530110410081002,530110410081,53011041008,11102,4
530110411071018,530110411071,53011041107,11102,4
530110409042003,530110409042,53011040904,11102,4
530110411104011,530110411104,53011041110,11102,4
530110410083006,530110410083,53011041008,11102,4
530110404122011,530110404122,53011040412,11102,4
530110408123009,530110408123,53011040812,11102,4
530110411051006,530110411051,53011041105,11102,4
530110409083009,530110409083,53011040908,11102,4
530110410071000,530110410071,53011041007,11102,4
530110411071016,530110411071,53011041107,11102,4
530110410073002,530110410073,53011041007,11102,4
530110408081034,530110408081,53011040808,11102,4
530110411123003,530110411123,53011041112,11102,4
530110411041016,530110411041,53011041104,11102,4
530110409072009,530110409072,53011040907,11102,4
530110404092000,530110404092,53011040409,11102,4
530110410101004,530110410101,53011041010,11102,4
530110408094020,530110408094,53011040809,11102,4
530110409101036,530110409101,53011040910,11102,4
530110409072016,530110409072,53011040907,11102,4
530110408093001,530110408093,53011040809,11102,4
530110408032020,530110408032,53011040803,11102,4
530110410102014,530110410102,53011041010,11102,4
530110411041014,530110411041,53011041104,11102,4
530110408033003,530110408033,53011040803,11102,4
530110409071007,530110409071,53011040907,11102,4
530110411071004,530110411071,53011041107,11102,4
530110408061007,530110408061,53011040806,11102,4
530110408112021,530110408112,53011040811,11102,4
530110408111003,530110408111,53011040811,11102,4
530110408111016,530110408111,53011040811,11102,4
530110410092013,530110410092,53011041009,11102,4
530110411071022,530110411071,53011041107,11102,4
530599505001013,530599505001,53059950500,11000,5
530599502001046,530599502001,53059950200,11000,5
530599503002064,530599503002,53059950300,11000,5
530599503001025,530599503001,53059950300,11000,5
530599504002004,530599504002,53059950400,11000,5
530599502002055,530599502002,53059950200,11000,5
530599502003102,530599502003,53059950200,11000,5
530599502001039,530599502001,53059950200,11000,5
530599504001010,530599504001,53059950400,11000,5
530599503002026,530599503002,53059950300,11000,5
530599502003044,530599502003,53059950200,11000,5
530599502002008,530599502002,53059950200,11000,5
530599502002017,530599502002,53059950200,11000,5
530599505002018,530599505002,53059950500,11000,5
530599504001064,530599504001,53059950400,11000,5
530599505002030,530599505002,53059950500,11000,5
530599502001010,530599502001,53059950200,11000,5
530599503002059,530599503002,53059950300,11000,5
530599503002023,530599503002,53059950300,11000,5
530110413191003,530110413191,53011041319,11103,1
530110405072008,530110405072,53011040507,11103,1
530110413282002,530110413282,53011041328,11103,1
530110406091005,530110406091,53011040609,11103,1
530110413252032,530110413252,53011041325,11103,1
530110406083021,530110406083,53011040608,11103,1
530110406051004,530110406051,53011040605,11103,1
530110405101004,530110405101,53011040510,11103,1
530110413353015,530110413353,53011041335,11103,1
530110413284023,530110413284,53011041328,11103,1
530110405101007,530110405101,53011040510,11103,1
530110406081021,530110406081,53011040608,11103,1
530110413331021,530110413331,53011041333,11103,1
530110406082001,530110406082,53011040608,11103,1
530110406092012,530110406092,53011040609,11103,1
530110413252016,530110413252,53011041325,11103,1
530110405132006,530110405132,53011040513,11103,1
530110414002030,530110414002,53011041400,11103,1
530110413104001,530110413104,53011041310,11103,1
530110406081012,530110406081,53011040608,11103,1
530110406052003,530110406052,53011040605,11103,1
530110405104009,530110405104,53011040510,11103,1
530110405092055,530110405092,53011040509,11103,1
530110405092010,530110405092,53011040509,11103,1
530110405104038,530110405104,53011040510,11103,1
530110415003026,530110415003,53011041500,11103,1
530110406082007,530110406082,53011040608,11103,1
530110413321020,530110413321,53011041332,11103,1
530110413201007,530110413201,53011041320,11103,1
530110405131026,530110405131,53011040513,11103,1
530110413253016,530110413253,53011041325,11103,1
530110413332006,530110413332,53011041333,11103,1
530110413351010,530110413351,53011041335,11103,1
530110413261026,530110413261,53011041326,11103,1
530110413101005,530110413101,53011041310,11103,1
530110413101016,530110413101,53011041310,11103,1
530110406102008,530110406102,53011040610,11103,1
530110406042006,530110406042,53011040604,11103,1
530110423003021,530110423003,53011042300,11101,2
530110425002056,530110425002,53011042500,11101,2
530110431004007,530110431004,53011043100,11101,2
530110425002023,530110425002,53011042500,11101,2
530110413174003,530110413174,53011041317,11101,2
530110412081006,530110412081,53011041208,11101,2
530110423003009,530110423003,53011042300,11101,2
530110413172003,530110413172,53011041317,11101,2
530110418001030,530110418001,53011041800,11101,2
530110423003024,530110423003,53011042300,11101,2
530110417001025,530110417001,53011041700,11101,2
530110412051010,530110412051,53011041205,11101,2
530110412081012,530110412081,53011041208,11101,2
530110421002044,530110421002,53011042100,11101,2
530110419002004,530110419002,53011041900,11101,2
530110429001027,530110429001,53011042900,11101,2
530110417002008,530110417002,53011041700,11101,2
530110410034007,530110410034,53011041003,11101,2
530110413174004,530110413174,53011041317,11101,2
530110428002020,530110428002,53011042800,11101,2
530110417001019,530110417001,53011041700,11101,2
530110418003006,530110418003,53011041800,11101,2
530110421002041,530110421002,53011042100,11101,2
530110421002016,530110421002,53011042100,11101,2
530110418001024,530110418001,53011041800,11101,2
530110412052024,530110412052,53011041205,11101,2
530110410112009,530110410112,53011041011,11101,2
530110420002001,530110420002,53011042000,11101,2
530110412071000,530110412071,53011041207,11101,2
530110410052070,530110410052,53011041005,11101,2
530110418003000,530110418003,53011041800,11101,2
530110431001003,530110431001,53011043100,11101,2
530110428001003,530110428001,53011042800,11101,2
530110425002008,530110425002,53011042500,11101,2
530110412032005,530110412032,53011041203,11101,2
530110412062008,530110412062,53011041206,11101,2
530110412052007,530110412052,53011041205,11101,2
530110413302001,530110413302,53011041330,11101,2
530110423003039,530110423003,53011042300,11101,2
530110413371007,530110413371,53011041337,11101,2
530110421002005,530110421002,53011042100,11101,2
530110413361001,530110413361,53011041336,11101,2
530110431004017,530110431004,53011043100,11101,2
530110413301002,530110413301,53011041330,11101,2
530110424001005,530110424001,53011042400,11101,2
530110429001008,530110429001,53011042900,11101,2
530110426021007,530110426021,53011042602,11101,2
530110418003018,530110418003,53011041800,11101,2
530110413124002,530110413124,53011041312,11101,2
530110424002003,530110424002,53011042400,11101,2
530110413093004,530110413093,53011041309,11101,2
530110413093012,530110413093,53011041309,11101,2
530110423001024,530110423001,53011042300,11101,2
530110423001033,530110423001,53011042300,11101,2
530110425001023,530110425001,53011042500,11101,2
530110429001006,530110429001,53011042900,11101,2
530110431002003,530110431002,53011043100,11101,2
530110426021001,530110426021,53011042602,11101,2
530110404031049,530110404031,53011040403,11104,3
530110404031031,530110404031,53011040403,11104,3
530110403051017,530110403051,53011040305,11104,3
530110404071001,530110404071,53011040407,11104,3
530110403032031,530110403032,53011040303,11104,3
530110403031019,530110403031,53011040303,11104,3
530110404151000,530110404151,53011040415,11104,3
530110402021014,530110402021,53011040202,11104,3
530110407112002,530110407112,53011040711,11104,3
530110401011023,530110401011,53011040101,11104,3
530110403031001,530110403031,53011040303,11104,3
530110403012026,530110403012,53011040301,11104,3
530110407142014,530110407142,53011040714,11104,3
530110403012032,530110403012,53011040301,11104,3
530110407092003,530110407092,53011040709,11104,3
530110407111005,530110407111,53011040711,11104,3
530110402022024,530110402022,53011040202,11104,3
530110403051029,530110403051,53011040305,11104,3
530110402011010,530110402011,53011040201,11104,3
530110407072000,530110407072,53011040707,11104,3
530110407132007,530110407132,53011040713,11104,3
530110404074010,530110404074,53011040407,11104,3
530110402022009,530110402022,53011040202,11104,3
530110402022031,530110402022,53011040202,11104,3
530110407122005,530110407122,53011040712,11104,3
530110403031013,530110403031,53011040303,11104,3
530110404144013,530110404144,53011040414,11104,3
530110402033055,530110402033,53011040203,11104,3
530110409051013,530110409051,53011040905,11104,3
530110405052023,530110405052,53011040505,11104,3
530110404031010,530110404031,53011040403,11104,3
530110406034010,530110406034,53011040603,11104,3
530110406034013,530110406034,53011040603,11104,3
530110405041050,530110405041,53011040504,11104,3
530110404032010,530110404032,53011040403,11104,3
530110405112002,530110405112,53011040511,11104,3
530110402014009,530110402014,53011040201,11104,3
530110405053010,530110405053,53011040505,11104,3
530110409051011,530110409051,53011040905,11104,3
530110402021047,530110402021,53011040202,11104,3
530110402033037,530110402033,53011040203,11104,3
530110405041011,530110405041,53011040504,11104,3
530110407093011,530110407093,53011040709,11104,3
530110406031001,530110406031,53011040603,11104,3
530110405041032,530110405041,53011040504,11104,3
530110406032008,530110406032,53011040603,11104,3
530110404082010,530110404082,53011040408,11104,3
530110404151002,530110404151,53011040415,11104,3
530110410082013,530110410082,53011041008,11102,4
530110411102014,530110411102,53011041110,11102,4
530110409071005,530110409071,53011040907,11102,4
530110408111012,530110408111,53011040811,11102,4
530110411141002,530110411141,53011041114,11102,4
530110404122014,530110404122,53011040412,11102,4
530110409083006,530110409083,53011040908,11102,4
530110409093006,530110409093,53011040909,11102,4
530110411102008,530110411102,53011041110,11102,4
530110408122005,530110408122,53011040812,11102,4
530110409043011,530110409043,53011040904,11102,4
530110404091017,530110404091,53011040409,11102,4
530110408034007,530110408034,53011040803,11102,4
530110408032016,530110408032,53011040803,11102,4
530110410101011,530110410101,53011041010,11102,4
530110408112002,530110408112,53011040811,11102,4
530110408033007,530110408033,53011040803,11102,4
530110410092005,530110410092,53011041009,11102,4
530110411042014,530110411042,53011041104,11102,4
530110411071006,530110411071,53011041107,11102,4
530110411104009,530110411104,53011041110,11102,4
530110409091004,530110409091,53011040909,11102,4
530110404121015,530110404121,53011040412,11102,4
530110409084007,530110409084,53011040908,11102,4
530110410082012,530110410082,53011041008,11102,4
530110408032023,530110408032,53011040803,11102,4
530110411142019,530110411142,53011041114,11102,4
530110408031010,530110408031,53011040803,11102,4
530110411122014,530110411122,53011041112,11102,4
530110411054014,530110411054,53011041105,11102,4
530599501001587,530599501001,53059950100,11000,5
530599503001042,530599503001,53059950300,11000,5
530599502002061,530599502002,53059950200,11000,5
530599502003148,530599502003,53059950200,11000,5
530599505002034,530599505002,53059950500,11000,5
530599504001066,530599504001,53059950400,11000,5
530599501001470,530599501001,53059950100,11000,5
530599501001441,530599501001,53059950100,11000,5
530599502003156,530599502003,53059950200,11000,5
530599501001445,530599501001,53059950100,11000,5
530599502003183,530599502003,53059950200,11000,5
